"projectID";"topic";"title"
"101060874";"HORIZON-CL6-2021-CLIMATE-01-02";"European Partnership Water Security for the Planet (Water4All)"
"101057795";"HORIZON-HLTH-2021-DISEASE-04-06";"Building a European partnership for pandemic preparedness"
"101072443";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101052342";"HORIZON-CL6-2021-BIODIV-02-01";"European partnership rescuing biodiversity to safeguard life on Earth"
"101060014";"HORIZON-CL6-2021-FARM2FORK-01-13";"Evidence-based decision-making to change social norms towards zero food waste"
"101070634";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-01";"Ultra-low-power, secure processors for edge computing (RIA)"
"101070285";"HORIZON-CL4-2021-HUMAN-01-24";"Tackling gender, race and other biases in AI (RIA)"
"101046878";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101055476";"HORIZON-EIE-2021-INNOVSMES-01-01";"European Partnership on Innovative SMEs"
"101069750";"HORIZON-CL5-2021-D3-01-04";"Clean Energy Transition"
"101060361";"HORIZON-CL6-2021-ZEROPOLLUTION-01-10";"Environmental services: improved bioremediation and revitalization strategies for soil, sediments and water"
"101073231";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101072895";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101073533";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101066378";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060712";"HORIZON-CL6-2021-FARM2FORK-01-10";"Sea to fork transparency and consumer engagement"
"101061722";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101073437";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101046787";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101046448";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101065974";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070136";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-11";"Pushing the limit of robotics cognition (AI, Data and Robotics Partnership) (RIA)"
"101061314";"HORIZON-CL2-2021-TRANSFORMATIONS-01-01";"Estimates of irregular migrants in Europe - stakeholder network"
"101062275";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101073237";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101069690";"HORIZON-CL5-2021-D2-01-09";"Methane cracking to usable hydrogen and carbon"
"101056946";"HORIZON-MISS-2021-CIT-01-02";"Collaborative local governance models to accelerate the emblematic transformation of urban environment and contribute to the New European Bauhaus initiative and the objectives of the European Green Deal"
"101075602";"HORIZON-CL5-2021-D3-02-09";"Demonstration of superconducting systems and elpipes"
"101079310";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101060481";"HORIZON-CL6-2021-FARM2FORK-01-09";"Towards an EU approach to assess and internalise positive and negative externalities of food for incentivising sustainable choices"
"101047137";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101075330";"HORIZON-CL5-2021-D3-02-04";"Novel tandem, high efficiency Photovoltaic technologies targeting low cost production with earth abundant materials"
"101057779";"HORIZON-HLTH-2021-ENVHLTH-02-02";"Indoor air quality and health"
"101058004";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient"
"101074004";"HORIZON-CL3-2021-DRS-01-01";"Improved understanding of risk exposure and its public awareness in areas exposed to multi-hazards"
"101072735";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101073012";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101063055";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066105";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058547";"HORIZON-CL4-2021-RESILIENCE-01-17";"Advanced materials for hydrogen storage (RIA)"
"101060075";"HORIZON-CL6-2021-GOVERNANCE-01-12";"EU agriculture within a safe and just operating space and planetary boundaries"
"101079125";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101070310";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-11";"Pushing the limit of robotics cognition (AI, Data and Robotics Partnership) (RIA)"
"101075510";"HORIZON-CL5-2021-D3-02-03";"Market Uptake Measures of renewable energy systems"
"101064916";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070536";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-14";"Advanced spintronics: Unleashing spin in the next generation ICs (RIA)"
"101070976";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04";"Novel routes to green hydrogen production"
"101072780";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101058523";"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)"
"101058732";"HORIZON-CL4-2021-RESILIENCE-01-26";"Sustainable Industry Commons (RIA)"
"101057127";"HORIZON-HLTH-2021-CARE-05-02";"Data-driven decision-support tools for better health care delivery and policy-making with a focus on cancer"
"101069877";"HORIZON-CL5-2021-D6-01-13";"Safe automation and human factors in aviation – intelligent integration and assistance"
"101065137";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101071178";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01";"Awareness Inside"
"101064004";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070405";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-09";"AI, Data and Robotics for the Green Deal (AI, Data and Robotics Partnership) (IA)"
"101057619";"HORIZON-HLTH-2021-DISEASE-04-02";"Building a European innovation platform for the repurposing of medicinal products"
"101057730";"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care"
"101058905";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101080052";"HORIZON-MISS-2021-NEB-01-01";"Support the deployment of lighthouse demonstrators for the New European Bauhaus initiative in the context of Horizon Europe missions"
"101071040";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"101058608";"HORIZON-CL4-2021-RESILIENCE-01-14";"Development of more energy efficient electrically heated catalytic reactors (IA)"
"101066474";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101081604";"HORIZON-CL5-2022-D1-02-03";"Improvement of Integrated Assessment Models in support of climate policies"
"101063867";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068908";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072818";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101067344";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064305";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101046109";"HORIZON-HLTH-2021-CORONA-01-02";"Cohorts united against COVID-19 variants of concern"
"101082176";"HORIZON-CL5-2021-D3-03-07";"Stable high-performance Perovskite Photovoltaics"
"101077049";"HORIZON-CL5-2022-D6-01-04";"Integrate CCAM services in fleet and traffic management systems (CCAM Partnership)"
"101056874";"HORIZON-CL5-2021-D5-01-03";"System approach to achieve optimised Smart EV Charging and V2G flexibility in mass-deployment conditions (2ZERO)"
"101059786";"HORIZON-CL6-2021-CIRCBIO-01-05";"Novel, non-plant biomass feedstocks for industrial applications"
"101072732";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101059605";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058229";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101076165";"HORIZON-CL5-2022-D6-01-03";"Human behavioural model to assess the performance of CCAM solutions compared to human driven vehicles (CCAM Partnership)"
"101057332";"HORIZON-HLTH-2021-CARE-05-02";"Data-driven decision-support tools for better health care delivery and policy-making with a focus on cancer"
"101067793";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072731";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101056755";"HORIZON-CL5-2021-D1-01-09";"The contribution of forest management to climate action: pathways, trade-offs and co-benefits"
"101067179";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066817";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101056844";"HORIZON-CL5-2021-D1-01-08";"Restoration of natural wetlands, peatlands and floodplains as a strategy for fast mitigation benefits; pathways, trade-offs and co-benefits"
"101057596";"HORIZON-HLTH-2021-DISEASE-04-03";"Innovative approaches to enhance poverty-related diseases research in sub-Saharan Africa"
"101046968";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101073026";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101061664";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072892";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101079357";"HORIZON-INFRA-2021-DEV-02-01";"Preparatory phase of new ESFRI research infrastructure projects"
"101061645";"HORIZON-CL2-2021-TRANSFORMATIONS-01-03";"Determining key drivers of inequality trends"
"101060455";"HORIZON-CL6-2021-ZEROPOLLUTION-01-02";"Optimisation of nutrient budget in agriculture"
"101060464";"HORIZON-CL6-2021-BIODIV-01-06";"Nature-based solutions, prevention and reduction of risks and the insurance sector"
"101062963";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070558";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-23";"International cooperation with Canada (RIA)"
"101079113";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101064461";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070144";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-30";"Investing in new emerging quantum computing technologies (RIA)"
"101073025";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101073045";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101057778";"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs"
"101068362";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057971";"HORIZON-CL4-2021-RESILIENCE-01-11";"Safe- and sustainable-by-design polymeric materials (RIA)"
"101081463";"HORIZON-MSCA-2021-COFUND-01-01";"MSCA COFUND 2021"
"101068377";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057548";"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)"
"101057668";"HORIZON-HLTH-2021-IND-07-01";"Green pharmaceuticals"
"101046870";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101067363";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068449";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072448";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101067343";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061817";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101056712";"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs"
"101061407";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101046016";"HORIZON-HLTH-2021-CORONA-01-02";"Cohorts united against COVID-19 variants of concern"
"101058252";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101072551";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101073546";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101070537";"HORIZON-CL3-2021-CS-01-02";"Improved security in open-source and open-specification hardware for connected devices"
"101070351";"HORIZON-CL4-2021-HUMAN-01-13";"eXtended Reality Modelling (RIA)"
"101066427";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072980";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101079467";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101066906";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061550";"HORIZON-CL2-2021-DEMOCRACY-01-05";"Politics and governance in a post-pandemic world"
"101057043";"HORIZON-HLTH-2021-DISEASE-04-01";"Improved supportive, palliative, survivorship and end-of-life care of cancer patients"
"101058518";"HORIZON-INFRA-2021-SERV-01-07";"Research infrastructures services advancing frontier knowledge"
"101060576";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101047263";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101073949";"HORIZON-CL3-2021-FCT-01-11";"Prevention of child sexual exploitation"
"101060899";"HORIZON-CL2-2021-DEMOCRACY-01-01";"The future of liberal democracy in Europe"
"101062703";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057603";"HORIZON-HLTH-2021-TOOL-06-03";"Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)"
"101072427";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101057764";"HORIZON-HLTH-2021-ENVHLTH-02-03";"Health impacts of climate change, costs and benefits of action and inaction"
"101067053";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061104";"HORIZON-CL2-2021-TRANSFORMATIONS-01-03";"Determining key drivers of inequality trends"
"101070350";"HORIZON-CL4-2021-DATA-01-03";"Technologies for data management (AI, Data and Robotics Partnership) (IA)"
"101057651";"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)"
"101058751";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101056783";"HORIZON-CL5-2021-D1-01-01";"Improved understanding of greenhouse gas fluxes and radiative forcers, including carbon dioxide removal technologies"
"101057690";"HORIZON-HLTH-2021-ENVHLTH-02-03";"Health impacts of climate change, costs and benefits of action and inaction"
"101057357";"HORIZON-CL4-2021-RESILIENCE-01-06";"Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)"
"101062201";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072279";"HORIZON-EIE-2021-SCALEUP-01-03";"Women TechEU"
"101058000";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101059589";"HORIZON-CL6-2021-FARM2FORK-01-08";"Uncovering lock-ins and levers to encourage farmers to move to and stay in sustainable, climate-neutral and biodiversity-friendly farming systems: from experiments to systemic mechanisms"
"101070109";"HORIZON-CL4-2021-HUMAN-01-06";"Innovation for Media, including eXtended Reality (IA)"
"101060212";"HORIZON-CL6-2021-CLIMATE-01-04";"Demonstration network on climate-smart farming – linking pilot farms"
"101071795";"HORIZON-EIE-2021-SCALEUP-01-03";"Women TechEU"
"101069789";"HORIZON-CL5-2021-D2-01-01";"Sustainable processing, refining and recycling of raw materials (Batteries Partnership)"
"101058166";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101058656";"HORIZON-CL4-2021-TWIN-TRANSITION-01-16";"Hubs for Circularity European Community of Practice (ECoP) platform (Processes4Planet Partnership) (CSA)"
"101079774";"HORIZON-INFRA-2021-DEV-02-01";"Preparatory phase of new ESFRI research infrastructure projects"
"101058416";"HORIZON-CL4-2021-TWIN-TRANSITION-01-16";"Hubs for Circularity European Community of Practice (ECoP) platform (Processes4Planet Partnership) (CSA)"
"190143500";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101058483";"HORIZON-CL4-2021-RESILIENCE-01-06";"Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)"
"101062461";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101075783";"HORIZON-CL5-2021-D3-02-06";"Increasing energy system flexibility based on sector-integration services to consumers (that benefits system management by DSOs and TSOs)"
"101081823";"HORIZON-CL6-2022-CIRCBIO-01-03";"Benefits of the transition towards sustainable circular bio-based systems from linear fossil-based"
"101071830";"HORIZON-EIE-2021-SCALEUP-01-03";"Women TechEU"
"101060264";"HORIZON-CL6-2021-CIRCBIO-01-08";"Mainstreaming inclusive small-scale bio-based solutions in European rural areas"
"101082131";"HORIZON-CL6-2022-CIRCBIO-01-01";"Circular Cities and Regions Initiative’s project development assistance (CCRI-PDA)"
"101060476";"HORIZON-CL6-2021-GOVERNANCE-01-07";"Regional governance models in the bioeconomy"
"101059420";"HORIZON-CL6-2021-CIRCBIO-01-08";"Mainstreaming inclusive small-scale bio-based solutions in European rural areas"
"101060558";"HORIZON-CL6-2021-GOVERNANCE-01-09";"Revitalisation of European local communities with innovative bio-based business models and social innovation"
"101061342";"HORIZON-CL2-2021-DEMOCRACY-01-02";"Economic models and modern democracies"
"101058453";"HORIZON-CL4-2021-TWIN-TRANSITION-01-21";"Design and optimisation of energy flexible industrial processes (Processes4Planet Partnership) (IA)"
"101079888";"HORIZON-CL5-2021-D4-02-01";"Demonstrating integrated technology solutions for buildings with performance guarantees (Built4People)"
"101071507";"HORIZON-EIE-2021-SCALEUP-01-03";"Women TechEU"
"101076810";"HORIZON-CL5-2022-D6-01-01";"European demonstrators for integrated shared automated mobility solutions for people and goods (CCAM Partnership)"
"101059824";"HORIZON-CL6-2021-FARM2FORK-01-02";"Developing sustainable and competitive land-based protein crop systems and value chains"
"101058163";"HORIZON-CL4-2021-RESILIENCE-01-06";"Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)"
"101057816";"HORIZON-HLTH-2021-IND-07-01";"Green pharmaceuticals"
"101060974";"HORIZON-CL6-2021-CIRCBIO-01-02";"Circular Cities and Regions Initiative’s project development assistance (CCRI-PDA)"
"101060835";"HORIZON-CL6-2021-ZEROPOLLUTION-01-09";"Environmental impacts and trade-offs of alternative fertilising products at global/local scale."
"101075438";"HORIZON-CL5-2021-D3-02-06";"Increasing energy system flexibility based on sector-integration services to consumers (that benefits system management by DSOs and TSOs)"
"101069836";"HORIZON-CL4-2021-DATA-01-08";"Roadmap for next generation computing and systems technologies (CSA)"
"101061233";"HORIZON-CL2-2021-HERITAGE-01-02";"New ways of participatory management and sustainable financing of museums and other cultural institutions"
"101059849";"HORIZON-CL6-2021-FARM2FORK-01-13";"Evidence-based decision-making to change social norms towards zero food waste"
